608,483,603,471,15,16
564,388,561,372,26,27
582,398,603,405,17,12
468,466,470,453,8,11
463,386,459,422,26,17
506,359,511,365,22,18
443,326,440,317,22,25
454,293,466,301,20,20
479,336,485,303,24,24
435,225,442,247,31,35
462,224,476,235,31,25
421,245,421,235,26,29
409,283,404,280,26,16
380,241,369,240,19,27
391,187,396,180,24,26
389,205,390,201,31,28
371,137,357,118,28,17
384,134,379,150,14,28
431,196,421,179,14,11
576,327,568,322,13,13
327,105,332,101,18,22
302,14,267,47,18,22
293,38,283,17,19,19
270,66,285,61,31,25
243,33,274,39,36,26
226,11,243,25,30,31
236,44,258,45,17,28
179,11,192,35,15,16
343,197,350,201,25,20
257,113,241,112,20,17
222,94,210,69,17,17
207,133,203,133,20,16
315,207,318,212,19,25
288,178,302,145,18,22
351,309,357,324,22,18
389,335,382,355,20,19
366,328,404,342,23,22
320,485,312,488,17,17
411,436,412,428,18,16
399,466,410,481,14,18
385,457,393,444,15,13
306,366,306,385,12,15
301,343,290,332,18,20
280,424,275,423,20,16
161,437,166,439,19,15
157,481,163,478,15,11
221,427,214,430,22,18
196,385,186,363,18,19
150,339,144,344,20,20
208,307,201,315,20,20
109,387,113,397,12,12
91,408,98,412,10,8
18,486,15,486,15,11
71,319,60,316,20,21
111,292,126,308,19,18
44,257,52,258,23,23
232,240,238,257,22,19
167,263,160,237,13,14
200,210,189,185,18,17
147,200,151,200,18,15
83,208,86,199,28,27
76,197,68,185,17,20
36,182,57,181,19,23
45,195,61,192,20,21
9,186,18,220,25,20
7,211,14,224,17,19
118,115,106,91,21,18
110,89,83,30,25,21
96,52,87,53,22,19
74,28,58,18,18,15
