308,701,303,695,24,22
118,698,128,702,18,28
524,694,506,692,22,23
51,694,61,685,22,29
36,694,31,685,25,13
81,689,81,702,29,26
409,684,467,665,24,21
373,683,359,695,21,25
383,680,427,680,18,18
486,671,471,694,28,22
300,641,299,661,21,17
492,637,483,693,23,21
228,590,203,589,21,21
508,585,495,653,24,21
544,573,495,601,21,21
154,571,175,572,24,21
68,556,59,554,28,15
398,555,411,553,24,20
476,550,499,553,20,17
361,540,371,532,20,32
293,529,301,540,27,28
205,529,188,519,13,19
109,526,145,557,33,28
105,513,127,516,29,33
187,504,205,498,32,27
220,498,213,511,22,26
61,480,59,494,28,21
509,478,517,466,18,18
329,476,319,497,16,13
86,471,75,479,24,21
425,464,444,463,30,27
469,461,510,465,17,17
401,452,389,410,24,24
270,451,279,517,24,29
237,425,247,445,21,17
273,400,287,326,18,23
341,397,295,461,29,25
370,396,352,396,22,21
69,389,83,377,25,25
40,388,38,386,16,33
513,386,519,380,17,18
189,385,171,381,19,17
540,382,527,378,22,20
352,380,299,397,26,17
132,368,155,353,28,29
171,343,163,337,33,31
273,337,251,309,25,21
213,328,239,316,24,21
326,316,319,268,24,38
113,313,120,289,25,25
521,312,543,329,28,21
480,310,471,318,30,25
464,294,462,304,26,23
156,284,161,297,22,22
397,281,409,274,25,28
319,281,327,265,39,37
416,274,424,264,20,24
376,266,395,270,30,32
140,266,130,276,24,27
297,244,291,261,24,33
441,235,431,258,29,22
380,222,367,209,30,29
25,216,39,199,28,21
472,213,448,221,33,29
49,206,55,138,24,27
174,205,149,252,32,21
141,194,140,181,22,28
517,186,499,197,28,29
349,185,353,170,27,22
261,175,283,162,29,21
521,152,526,165,24,19
239,148,239,173,24,21
66,145,135,169,24,29
273,133,263,133,29,23
146,121,171,114,28,30
56,118,27,79,25,27
396,98,389,114,24,25
473,89,451,104,27,25
281,70,283,89,22,21
48,66,71,45,29,25
328,56,303,68,24,29
280,34,291,27,28,32
