55,667,67,657,21,18
25,652,59,655,18,20
206,625,211,641,16,18
184,598,179,582,22,22
61,574,70,570,17,19
90,572,79,568,20,20
105,561,110,550,29,22
240,517,263,509,24,17
69,504,91,517,28,21
32,502,25,508,30,26
25,493,103,459,29,22
342,480,353,471,14,26
509,476,487,465,26,25
365,470,455,521,16,13
469,462,471,409,28,29
109,457,151,449,33,29
176,456,235,444,20,19
273,443,336,476,21,23
246,437,266,436,20,23
129,436,196,450,28,22
106,425,122,426,24,22
381,424,475,395,24,28
356,418,390,417,28,28
25,402,47,387,33,33
489,388,480,389,30,23
109,379,118,376,29,21
65,376,138,346,28,21
137,361,150,347,25,24
69,344,80,353,24,20
147,334,167,341,26,21
380,326,407,321,26,21
213,325,319,319,21,22
330,324,461,378,26,32
304,311,362,322,27,21
332,308,351,316,20,19
131,281,139,325,35,33
25,278,35,292,26,29
420,241,451,221,27,29
478,228,499,220,28,29
133,216,160,214,26,24
467,200,473,208,28,32
221,197,242,194,25,20
301,187,415,261,23,25
322,180,402,133,22,26
109,177,107,192,25,22
389,145,460,93,29,26
439,112,471,91,28,25
80,110,283,182,22,22
461,104,482,92,30,28
524,70,551,74,26,26
419,50,539,78,34,23
188,40,204,36,22,25
206,25,435,52,27,24
