285,612,302,640,12,13
249,586,233,576,9,12
301,572,297,583,10,10
479,465,477,468,9,7
73,458,81,459,17,18
540,456,526,492,11,5
139,447,139,445,17,19
152,433,159,421,23,12
539,414,547,442,12,9
311,394,295,383,15,11
229,378,258,382,9,9
198,358,197,370,13,12
232,346,220,342,9,11
551,344,550,340,13,16
234,319,244,294,6,9
401,318,428,310,9,9
522,306,513,322,17,14
552,298,576,308,14,13
399,297,397,297,13,9
513,278,509,263,19,16
419,260,408,272,16,11
174,246,157,250,7,12
189,244,189,245,12,14
65,229,64,227,13,15
308,216,334,230,9,13
473,169,494,208,12,9
399,166,379,174,11,12
481,165,495,191,14,8
236,146,249,139,13,12
