199,618,208,637,17,19
182,592,175,578,24,25
511,478,493,472,24,24
462,451,487,468,31,30
356,473,349,475,21,26
239,518,262,508,24,19
94,566,72,571,25,22
15,485,13,494,26,24
36,504,20,509,31,27
69,503,88,515,30,25
106,458,105,460,30,25
122,441,148,453,31,32
126,428,121,426,25,24
178,456,192,453,25,24
242,439,237,444,22,24
273,441,273,435,23,26
372,420,387,420,28,30
482,388,476,398,31,27
472,362,460,378,30,31
22,404,46,390,32,29
103,376,118,376,31,23
72,354,78,352,26,24
81,336,78,323,35,37
127,329,137,327,35,33
140,339,166,341,27,20
22,281,17,292,29,28
134,274,141,292,35,35
124,289,120,268,37,36
380,323,399,319,26,22
306,310,323,316,26,23
420,240,415,265,27,26
475,225,499,220,29,30
468,199,462,216,31,32
524,71,543,79,27,25
450,105,470,93,29,27
424,51,432,51,33,28
387,24,410,9,39,39
391,140,408,126,31,27
222,198,247,194,24,22
309,182,295,184,25,28
133,214,164,216,29,27
107,174,108,190,25,23
55,22,47,5,34,35
77,57,121,67,34,32
186,43,202,35,32,27
199,25,246,21,26,24
79,110,112,87,28,30
15,114,22,94,35,35
3,144,14,139,33,32
52,122,75,109,36,33
215,323,193,321,23,26
64,373,45,389,28,28
412,409,409,411,27,33
456,422,456,433,28,32
106,559,134,549,28,26
11,647,24,649,19,21
50,661,61,654,18,20
330,325,334,316,26,23
343,308,349,313,26,23
124,327,136,326,26,32
137,355,152,344,26,24
