109,387,113,397,12,12
327,105,332,101,18,22
421,245,421,235,26,29
9,186,18,220,25,20
226,11,243,25,30,31
564,388,561,372,26,27
207,133,203,133,20,16
44,257,52,258,23,23
232,240,238,257,22,19
179,11,192,35,15,16
236,44,267,47,17,22
389,335,404,342,20,22
91,408,98,412,10,8
380,241,369,240,19,27
366,328,382,355,23,19
288,178,313,204,18,23
74,28,58,18,18,15
385,457,393,444,15,13
196,385,186,363,18,19
111,292,126,308,19,18
576,327,568,322,13,13
351,309,357,324,22,18
435,225,442,247,31,35
270,66,285,61,31,25
36,182,57,181,19,23
343,197,350,201,25,20
45,195,61,192,20,21
506,359,511,365,22,18
200,210,189,185,18,17
582,398,603,405,17,12
409,283,404,280,26,16
110,89,87,53,25,19
161,437,166,439,19,15
147,200,151,200,18,15
371,137,379,150,28,28
83,208,86,199,28,27
118,115,106,91,21,18
443,326,440,317,22,25
222,94,210,69,17,17
221,427,214,430,22,18
608,483,603,471,15,16
96,52,83,30,22,21
18,486,15,486,15,11
150,339,144,344,20,20
208,307,201,315,20,20
479,336,485,303,24,24
301,343,290,332,18,20
257,113,241,112,20,17
243,33,258,45,36,28
157,481,163,478,15,11
280,424,275,423,20,16
384,134,357,118,14,17
7,211,14,224,17,19
431,196,421,179,14,11
302,14,283,17,18,19
399,466,410,481,14,18
287,120,302,145,22,22
71,319,60,316,20,21
320,485,312,488,17,17
76,197,68,185,17,20
389,205,390,201,31,28
315,207,318,212,19,25
462,224,476,235,31,25
306,366,306,385,12,15
293,38,274,39,19,26
167,263,160,237,13,14
454,293,466,301,20,20
411,436,412,428,18,16
463,386,459,422,26,17
468,466,470,453,8,11
391,187,396,180,24,26
