261,343,256,330,12,11
538,310,547,312,19,17
310,574,315,588,10,13
227,74,232,64,23,17
557,479,527,478,13,17
422,213,429,216,18,23
56,321,18,282,22,19
383,165,405,183,21,19
578,348,618,371,19,19
29,542,23,495,20,14
361,119,371,120,13,13
521,284,519,271,16,21
502,265,534,291,28,20
245,166,251,187,17,13
445,468,445,447,13,14
605,483,601,493,22,18
436,31,445,39,19,20
37,309,42,297,19,23
219,390,209,393,15,10
434,199,457,206,28,26
14,633,17,624,16,11
609,358,600,371,20,18
602,328,597,314,27,23
488,51,498,62,16,15
404,56,402,77,21,18
122,77,103,74,17,16
101,521,116,534,14,12
478,260,487,265,24,17
161,436,148,420,15,16
220,96,211,76,21,15
227,159,217,158,18,14
323,307,345,333,14,14
22,515,34,514,18,14
432,501,435,530,10,11
416,377,427,374,13,14
581,221,578,213,15,13
217,540,213,545,13,14
544,270,538,275,24,23
577,122,565,116,18,17
175,61,231,103,15,20
603,106,593,86,16,18
276,84,254,93,19,20
196,44,245,80,16,19
564,293,588,313,17,20
335,153,352,168,24,18
554,321,569,338,12,12
36,418,42,391,22,17
268,227,260,208,13,13
261,109,266,115,24,18
80,405,94,395,24,16
