157,481,163,478,15,11
506,359,561,372,22,27
167,263,126,308,13,18
582,398,568,322,17,13
110,89,58,18,25,15
71,319,52,258,20,23
76,197,14,224,17,19
320,485,312,488,17,17
306,366,214,430,12,18
391,187,369,240,24,27
351,309,382,355,22,19
371,137,357,118,28,17
270,66,274,39,31,26
327,105,332,101,18,22
111,292,160,237,19,14
222,94,285,61,17,25
301,343,290,332,18,20
564,388,459,422,26,17
462,224,421,235,31,29
608,483,603,471,15,16
288,178,302,145,18,22
384,134,379,150,14,28
243,33,210,69,36,17
7,211,68,185,17,20
315,207,390,201,19,28
36,182,18,220,19,20
454,293,466,301,20,20
463,386,511,365,26,18
468,466,410,481,8,18
435,225,442,247,31,35
196,385,113,397,18,12
161,437,166,439,19,15
200,210,238,257,18,19
45,195,86,199,20,27
576,327,603,405,13,12
226,11,192,35,30,16
179,11,243,25,15,31
207,133,151,200,20,15
208,307,201,315,20,20
389,205,350,201,31,20
150,339,98,412,20,8
293,38,283,17,19,19
343,197,313,204,25,23
411,436,470,453,18,11
83,208,57,181,28,23
109,387,186,363,12,19
389,335,357,324,20,18
443,326,485,303,22,24
236,44,258,45,17,28
96,52,106,91,22,18
409,283,404,342,26,22
44,257,60,316,23,21
280,424,275,423,20,16
302,14,267,47,18,22
74,28,83,30,18,21
479,336,440,317,24,25
380,241,396,180,19,26
18,486,15,486,15,11
118,115,87,53,21,19
431,196,421,179,14,11
366,328,404,280,23,16
385,457,393,444,15,13
91,408,144,344,10,20
232,240,318,212,22,25
221,427,306,385,22,15
399,466,412,428,14,16
421,245,476,235,26,25
9,186,61,192,25,21
287,120,241,112,22,17
257,113,203,133,20,16
147,200,189,185,18,17
